tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-195.40520000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.7164,-39.386834,174.304119
-195.25280000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.4456,-39.386834,174.304119
-195.10040000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.1749,-39.386834,174.304119
-194.94800000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.2881,-39.386834,174.304119
-194.79560000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.4025,-39.386834,174.304119
-194.64320000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.5167,-39.386834,174.304119
-194.49080000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.9308,-39.386834,174.304119
-194.33840000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.4635,-39.386834,174.304119
-194.18600000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.9962,-39.386834,174.304119
-194.03360000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.5424,-39.386834,174.304119
-193.88120000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.1061,-39.386834,174.304119
-193.72880000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.6699,-39.386834,174.304119
-193.57640000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.5107,-39.386834,174.304119
-193.42400000000004,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.8644,-39.386834,174.304119
-193.27160000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.2180000000003,-39.386834,174.304119
-193.11920000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.5717,-39.386834,174.304119
-192.96680000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.5219,-39.386834,174.304119
-192.81440000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.1258,-39.386834,174.304119
-192.66200000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.7296,-39.386834,174.304119
-192.50960000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.2884,-39.386834,174.304119
-192.35720000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.188,-39.386834,174.304119
-192.20480000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.0876,-39.386834,174.304119
-192.05240000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.0259,-39.386834,174.304119
-191.90000000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.8476,-39.386834,174.304119
-191.74760000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.6693,-39.386834,174.304119
-191.59520000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.5930000000003,-39.386834,174.304119
-191.44280000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.6531,-39.386834,174.304119
-191.29040000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.7132,-39.386834,174.304119
-191.13800000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.7733,-39.386834,174.304119
-190.98560000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.1006,-39.386834,174.304119
-190.83320000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.8523,-39.386834,174.304119
-190.68080000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.6039,-39.386834,174.304119
-190.52840000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.8871,-39.386834,174.304119
-190.37600000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.7702,-39.386834,174.304119
-190.22360000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.6532,-39.386834,174.304119
-190.07120000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.9286,-39.386834,174.304119
-189.91880000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.5963,-39.386834,174.304119
-189.76640000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.2639999999999,-39.386834,174.304119
-189.61400000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.9316,-39.386834,174.304119
-189.46160000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,873.7927,-39.386834,174.304119
-189.30920000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,872.7744,-39.386834,174.304119
-189.15680000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,871.7562,-39.386834,174.304119
-189.00440000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.4163,-39.386834,174.304119
-188.85200000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.2618,-39.386834,174.304119
-188.69960000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,884.1074,-39.386834,174.304119
-188.54720000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,885.918,-39.386834,174.304119
-188.39480000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,882.0035,-39.386834,174.304119
-188.24240000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.0889999999997,-39.386834,174.304119
-188.09000000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,874.5682,-39.386834,174.304119
-187.93760000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.6528,-39.386834,174.304119
-187.78520000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.7374,-39.386834,174.304119
-187.63280000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.8221,-39.386834,174.304119
-187.48040000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.76,-39.386834,174.304119
-187.32800000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.8349,-39.386834,174.304119
-187.17560000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,875.9099,-39.386834,174.304119
-187.02320000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.2739999999999,-39.386834,174.304119
-186.87080000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.8915,-39.386834,174.304119
-186.71840000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.5092,-39.386834,174.304119
-186.56600000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,883.1986,-39.386834,174.304119
-186.41360000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.6563,-39.386834,174.304119
-186.26120000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.1139,-39.386834,174.304119
-186.10880000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.5715,-39.386834,174.304119
-185.95640000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.0215,-39.386834,174.304119
-185.80400000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.655,-39.386834,174.304119
-185.65160000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,883.2885,-39.386834,174.304119
-185.49920000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,882.4236,-39.386834,174.304119
-185.34680000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.2799,-39.386834,174.304119
-185.19440000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.1362,-39.386834,174.304119
-185.04200000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.0712,-39.386834,174.304119
-184.88960000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.7618,-39.386834,174.304119
-184.73720000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,878.4525,-39.386834,174.304119
-184.58480000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.1418,-39.386834,174.304119
-184.43240000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.8183,-39.386834,174.304119
-184.28000000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.4948,-39.386834,174.304119
-184.12760000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.1714,-39.386834,174.304119
-183.97520000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.1861,-39.386834,174.304119
-183.82280000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.0544,-39.386834,174.304119
-183.67040000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,880.9228,-39.386834,174.304119
-183.51800000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,881.7076,-39.386834,174.304119
-183.36560000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,883.2793,-39.386834,174.304119
-183.21320000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,884.8510000000001,-39.386834,174.304119
-183.06080000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,885.2899,-39.386834,174.304119
-182.90840000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,882.4574,-39.386834,174.304119
-182.75600000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.625,-39.386834,174.304119
-182.60360000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,876.7926,-39.386834,174.304119
-182.45120000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,877.9165,-39.386834,174.304119
-182.29880000000003,12.25,,,,,,,,,,,,,cheal-a6,,,,,,,879.1361,-39.386834,174.304119
