tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS
-139.4948,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.9583
-139.3424,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.8911
-139.19,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.9643
-139.0376,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.0917
-138.8852,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,550.2192
-138.7328,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.9103
-138.5804,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,549.0483
-138.428,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.1862
-138.2756,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.2983
-138.1232,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,546.275
-137.9708,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.2515
-137.8184,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.2281
-137.666,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.2587
-137.5136,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.434
-137.3612,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,544.6094
-137.2088,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,545.6299
-137.0564,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,547.2177
-136.904,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.851,548.8055
-136.7516,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.8665,549.8834
-136.5992,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.9153,549.8655
-136.4468,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,28.9641,549.8477
-136.2944,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0112,549.7881
-136.14200000000002,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.015,548.6353
-135.9896,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0187,547.4825
-135.8372,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0224,546.3296
-135.6848,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0296,545.1492
-135.5324,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0379,543.9598
-135.38,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0462,542.7703
-135.2276,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,542.4338
-135.0752,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,543.0397
-134.9228,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,543.6455
-134.7704,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,544.3174
-134.618,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,545.2637
-134.4656,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,546.2099
-134.3132,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,547.1561
-134.1608,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,545.1816
-134.0084,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,542.9301
-133.856,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,540.6785
-133.7036,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,543.9083
-133.5512,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,550.3221
-133.3988,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,556.736
-133.2464,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,560.6744
-133.094,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,560.0497
-132.9416,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,559.425
-132.7892,12.25,,,,,,,,,,,,Egmont Volcanics,cheal-b1,,,,,,29.0506,558.9127
