tvdss,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,fm,well,DTS,GR_CORR,NEUT_CORR,RESD_CORR,RESS_CORR,TEMP,TENS,lat,lon
-178.07999999999996,8.5,,,,,69.4077,,,,,,,,cheal-a3x,,,,,,,608.4421,-39.3869652,174.3047673
-177.92759999999996,8.5,,,,,72.6915,,,,,,,,cheal-a3x,,,,,,,609.3868,-39.3869652,174.3047673
-177.77519999999996,8.5,,,,,75.9753,,,,,,,,cheal-a3x,,,,,,,610.3315,-39.3869652,174.3047673
-177.62279999999996,,,,,,,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,,-39.3869652,174.3047673
-177.62279999999996,8.5,,,,,77.7371,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.8661,-39.3869652,174.3047673
-177.47039999999996,8.5,,,,,78.361,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,608.3461,-39.3869652,174.3047673
-177.31799999999996,8.5,,,,,78.9848,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,606.8262,-39.3869652,174.3047673
-177.16559999999996,8.5,,,,,79.1428,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,606.1318,-39.3869652,174.3047673
-177.01319999999996,8.5,,,,,78.1679,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,607.4454,-39.3869652,174.3047673
-176.86079999999995,8.5,,,,,77.193,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,608.7589,-39.3869652,174.3047673
-176.70839999999995,8.5,,,,,76.2546,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,610.0555,-39.3869652,174.3047673
-176.55599999999995,8.5,,,,,78.7519,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.7617,-39.3869652,174.3047673
-176.40359999999995,8.5,,,,,81.2493,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.4679,-39.3869652,174.3047673
-176.25119999999995,8.5,,,,,83.7466,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.1741,-39.3869652,174.3047673
-176.09879999999995,8.5,,,,,83.1875,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.299,-39.3869652,174.3047673
-175.94639999999995,8.5,,,,,81.4959,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.5790000000002,-39.3869652,174.3047673
-175.79399999999995,8.5,,,,,79.8044,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.859,-39.3869652,174.3047673
-175.64159999999995,8.5,,,,,79.2073,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,609.53,-39.3869652,174.3047673
-175.48919999999995,8.5,,,,,79.9544,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,608.4531,-39.3869652,174.3047673
-175.33679999999995,8.5,,,,,80.7015,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,607.3761,-39.3869652,174.3047673
-175.18439999999995,8.5,,,,,81.3888,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,606.7842,-39.3869652,174.3047673
-175.03199999999995,8.5,,,,,81.7797,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,608.5952,-39.3869652,174.3047673
-174.87959999999995,8.5,,,,,82.1707,,,,,,,Tangahoe Fm,cheal-a3x,,,,,,,610.4061,-39.3869652,174.3047673
